date,centre_id,crop_id,capacity,bookings,arrivals,quantity,no_show_rate
2024-05-11,3,2,45,32,28,413.971,0.1235
2024-05-12,3,2,45,25,22,267.185,0.1345
2024-05-13,3,2,50,29,26,352.187,0.1168
2024-05-14,3,2,50,41,36,452.266,0.1263
2024-05-15,3,2,50,24,22,238.215,0.0863
2024-05-16,3,2,50,34,32,426.853,0.0644
2024-05-17,3,2,50,28,25,332.066,0.1176
2024-05-18,3,2,45,34,32,435.398,0.0658
2024-05-19,3,2,45,35,32,405.637,0.0952
2024-05-20,3,2,50,27,25,346.664,0.0909
2024-05-21,3,2,50,24,22,282.392,0.094
2024-05-22,3,2,50,23,20,333.29,0.1111
2024-05-23,3,2,50,25,24,254.787,0.0579
2024-05-24,3,2,50,41,35,462.823,0.1402
2024-05-25,3,2,45,31,28,346.607,0.1104
2024-05-26,3,2,45,29,26,365.709,0.0932
2024-05-27,3,2,50,23,21,245.272,0.0845
2024-05-28,3,2,50,34,31,256.616,0.085
2024-05-29,3,2,50,29,27,305.112,0.07
2024-05-30,3,2,50,28,26,314.018,0.0739
2024-05-31,3,2,50,25,22,298.759,0.1287
2024-06-01,3,2,45,31,28,336.392,0.0914
2024-06-02,3,2,45,34,29,488.008,0.1423
2024-06-03,3,2,50,36,32,416.366,0.1153
2024-06-04,3,2,50,29,27,314.148,0.0624
2024-06-05,3,2,50,39,35,476.125,0.1132
2024-06-06,3,2,50,33,29,412.792,0.1089
2024-06-07,3,2,50,26,23,345.297,0.1043
2024-06-08,3,2,45,28,25,319.298,0.1109
2024-06-09,3,2,45,26,23,280.716,0.1065
2024-06-10,3,2,50,29,25,314.866,0.143
2024-06-11,3,2,50,23,21,295.393,0.1031
2024-06-12,3,2,50,40,37,415.252,0.0698
2024-06-13,3,2,50,35,32,393.675,0.0985
2024-06-14,3,2,50,31,28,326.571,0.1092
2024-06-15,3,2,45,25,23,268.29,0.0782
2024-06-16,3,2,45,25,22,275.632,0.1134
2024-06-17,3,2,50,35,30,333.395,0.1305
2024-06-18,3,2,50,36,33,347.884,0.0739
2024-06-19,3,2,50,19,17,178.793,0.0997
2024-06-20,3,2,50,31,28,272.029,0.0957
2024-06-21,3,2,50,31,30,400.475,0.0426
2024-06-22,3,2,45,28,25,351.347,0.1057
2024-06-23,3,2,45,25,23,290.932,0.079
2024-06-24,3,2,50,32,29,341.219,0.1019
2024-06-25,3,2,50,37,34,424.711,0.0787
2024-06-26,3,2,50,27,24,294.041,0.1204
2024-06-27,3,2,50,29,27,329.704,0.0827
2024-06-28,3,2,50,19,18,255.442,0.068
2024-06-29,3,2,45,29,28,285.274,0.0235
2024-06-30,3,2,45,25,23,294.497,0.0786
2024-07-01,3,2,50,34,32,409.208,0.073
2024-07-02,3,2,50,26,24,330.079,0.0868
2024-07-03,3,2,50,27,23,311.77,0.1417
2024-07-04,3,2,50,32,29,420.576,0.0932
2024-07-05,3,2,50,29,26,337.284,0.0897
2024-07-06,3,2,45,31,29,315.445,0.0728
2024-07-07,3,2,45,27,24,304.423,0.0955
2024-07-08,3,2,50,25,23,356.78,0.09
2024-07-09,3,2,50,28,26,316.212,0.0782
2024-07-10,3,2,50,21,18,278.84,0.1222
2024-07-11,3,2,50,30,28,447.282,0.0706
2024-07-12,3,2,50,27,25,351.488,0.0851
2024-07-13,3,2,45,25,23,240.386,0.0644
2024-07-14,3,2,45,34,31,382.736,0.0791
2024-07-15,3,2,50,31,28,287.121,0.0932
2024-07-16,3,2,50,37,34,343.549,0.0764
2024-07-17,3,2,50,29,26,358.207,0.1076
2024-07-18,3,2,50,25,23,234.878,0.0729
2024-07-19,3,2,50,21,19,272.388,0.0788
2024-07-20,3,2,45,20,17,189.696,0.1389
2024-07-21,3,2,45,22,20,285.835,0.0782
2024-07-22,3,2,50,21,18,214.808,0.1314
2024-07-23,3,2,50,20,17,239.373,0.1431
2024-07-24,3,2,50,28,26,274.541,0.087
2024-07-25,3,2,50,25,21,252.146,0.1462
2024-07-26,3,2,50,20,19,287.448,0.0539
2024-07-27,3,2,45,23,20,295.419,0.1205
2024-07-28,3,2,45,22,19,284.526,0.1376
2024-07-29,3,2,50,33,29,387.733,0.1333
2024-07-30,3,2,50,16,14,179.699,0.1283
2024-07-31,3,2,50,20,18,260.848,0.1081
2024-08-01,3,2,50,28,25,286.267,0.0944
2024-08-02,3,2,50,28,26,305.367,0.0684
2024-08-03,3,2,45,22,20,255.637,0.1027
2024-08-04,3,2,45,26,24,303.367,0.0921
2024-08-05,3,2,50,33,30,461.189,0.094
2024-08-06,3,2,50,20,18,209.646,0.1061
2024-08-07,3,2,50,26,23,243.148,0.1249
2024-08-08,3,2,50,25,24,241.713,0.0545
2024-08-09,3,2,50,28,25,384.475,0.0982
2024-08-10,3,2,45,21,18,232.043,0.1516
2024-08-11,3,2,45,18,17,193.578,0.0663
2024-08-12,3,2,50,34,32,394.729,0.0731
2024-08-13,3,2,50,28,27,244.944,0.051
2024-08-14,3,2,50,27,22,294.399,0.1675
2024-08-15,3,2,50,17,16,182.266,0.0863
2024-08-16,3,2,50,32,30,383.823,0.0509
2024-08-17,3,2,45,26,24,254.558,0.0684
2024-08-18,3,2,45,15,14,204.146,0.0635
2024-08-19,3,2,50,25,22,316.751,0.1226
2024-08-20,3,2,50,31,29,359.15,0.0769
2024-08-21,3,2,50,15,13,149.696,0.1091
2024-08-22,3,2,50,23,21,243.977,0.0888
2024-08-23,3,2,50,27,24,295.555,0.1245
2024-08-24,3,2,45,18,17,194.242,0.0764
2024-08-25,3,2,45,15,15,172.234,0.0254
2024-08-26,3,2,50,19,17,201.833,0.0856
2024-08-27,3,2,50,18,16,184.171,0.1031
2024-08-28,3,2,50,25,23,242.96,0.0916
2024-08-29,3,2,50,22,21,259.545,0.048
2024-08-30,3,2,50,27,25,338.933,0.0805
2024-08-31,3,2,45,18,16,254.082,0.1256
2024-09-01,3,2,45,29,26,332.284,0.0991
2024-09-02,3,2,50,28,24,282.221,0.147
2024-09-03,3,2,50,26,24,270.739,0.0944
2024-09-04,3,2,50,14,13,196.169,0.1033
2024-09-05,3,2,50,20,19,215.584,0.059
2024-09-06,3,2,50,22,20,205.866,0.0913
2024-09-07,3,2,45,16,15,184.254,0.09
2024-09-08,3,2,45,26,24,349.26,0.0819
2024-09-09,3,2,50,32,30,365.073,0.0758
2024-09-10,3,2,50,22,19,262.416,0.1186
2024-09-11,3,2,50,17,16,222.468,0.0866
2024-09-12,3,2,50,19,17,193.601,0.1046
2024-09-13,3,2,50,19,17,251.342,0.1159
2024-09-14,3,2,45,21,20,227.716,0.0645
2024-09-15,3,2,45,15,13,177.903,0.1007
2024-09-16,3,2,50,26,24,325.307,0.0581
2024-09-17,3,2,50,21,19,259.076,0.0896
2024-09-18,3,2,50,24,22,286.465,0.0995
2024-09-19,3,2,50,31,28,398.472,0.0931
2024-09-20,3,2,50,19,17,190.729,0.1116
2024-09-21,3,2,45,24,21,218.047,0.1247
2024-09-22,3,2,45,13,11,157.763,0.1297
2024-09-23,3,2,50,25,22,276.195,0.1182
2024-09-24,3,2,50,19,17,201.802,0.0841
2024-09-25,3,2,50,22,20,301.762,0.0883
2024-09-26,3,2,50,21,18,180.841,0.1258
2024-09-27,3,2,50,19,17,215.425,0.1131
2024-09-28,3,2,45,20,18,223.642,0.0886
2024-09-29,3,2,45,17,15,188.637,0.1084
2024-09-30,3,2,50,31,29,328.118,0.0711
2024-10-01,3,2,50,19,17,282.595,0.0847
2024-10-02,3,2,50,9,8,115.607,0.095
2024-10-03,3,2,50,15,14,204.999,0.0889
2024-10-04,3,2,50,27,25,336.324,0.0647
2024-10-05,3,2,45,19,16,183.02,0.1448
2024-10-06,3,2,45,18,16,200.396,0.1347
2024-10-07,3,2,50,15,13,155.614,0.1144
2024-10-08,3,2,50,30,27,295.549,0.1009
2024-10-09,3,2,50,18,16,182.959,0.108
2024-10-10,3,2,50,17,15,142.565,0.0889
2024-10-11,3,2,50,24,23,223.375,0.0491
2024-10-12,3,2,45,15,13,185.006,0.1303
2024-10-13,3,2,45,28,26,349.133,0.0795
2024-10-14,3,2,50,17,16,226.621,0.0457
2024-10-15,3,2,50,15,14,186.225,0.0676
2024-10-16,3,2,50,18,16,225.249,0.0906
2024-10-17,3,2,50,28,25,282.159,0.0959
2024-10-18,3,2,50,25,22,247.535,0.115
2024-10-19,3,2,45,21,20,241.913,0.0676
2024-10-20,3,2,45,15,13,213.415,0.1251
2024-10-21,3,2,50,19,17,196.788,0.0795
2024-10-22,3,2,50,20,18,268.8,0.1158
2024-10-23,3,2,50,19,17,244.022,0.0801
2024-10-24,3,2,50,25,23,261.959,0.0607
2024-10-25,3,2,50,17,15,187.227,0.1096
2024-10-26,3,2,45,23,21,290.532,0.0961
2024-10-27,3,2,45,23,21,247.987,0.1029
2024-10-28,3,2,50,28,26,356.626,0.073
2024-10-29,3,2,50,23,21,289.766,0.1076
2024-10-30,3,2,50,24,22,246.101,0.0753
2024-10-31,3,2,50,20,18,214.092,0.0868
2024-11-01,3,2,50,27,24,364.846,0.1045
2024-11-02,3,2,45,26,23,232.962,0.0982
2024-11-03,3,2,45,15,13,198.482,0.1174
2024-11-04,3,2,50,20,19,176.437,0.0322
2024-11-05,3,2,50,22,20,236.589,0.0856
2024-11-06,3,2,50,34,30,295.387,0.117
2024-11-07,3,2,50,19,19,201.393,0.01
2024-11-08,3,2,50,16,14,207.191,0.0962
2024-11-09,3,2,45,26,23,263.831,0.098
2024-11-10,3,2,45,17,16,216.271,0.0731
2024-11-11,3,2,50,29,26,360.554,0.0868
2024-11-12,3,2,50,21,18,226.657,0.1364
2024-11-13,3,2,50,21,19,246.186,0.1042
2024-11-14,3,2,50,16,14,191.704,0.1167
2024-11-15,3,2,50,29,26,343.781,0.1035
2024-11-16,3,2,45,31,28,323.217,0.0981
2024-11-17,3,2,45,21,19,271.546,0.1069
2024-11-18,3,2,50,21,19,339.046,0.1084
2024-11-19,3,2,50,22,19,254.437,0.1199
2024-11-20,3,2,50,22,20,274.891,0.0975
2024-11-21,3,2,50,16,14,209.499,0.0985
2024-11-22,3,2,50,22,21,250.092,0.0672
2024-11-23,3,2,45,22,21,241.265,0.0636
2024-11-24,3,2,45,23,22,280.2,0.0646
2024-11-25,3,2,50,29,27,229.388,0.0647
2024-11-26,3,2,50,28,25,346.936,0.1044
2024-11-27,3,2,50,23,21,270.117,0.0707
2024-11-28,3,2,50,24,21,264.663,0.1262
2024-11-29,3,2,50,17,16,195.047,0.0624
2024-11-30,3,2,45,21,18,275.01,0.1256
2024-12-01,3,2,45,26,25,397.006,0.0396
2024-12-02,3,2,50,28,26,276.093,0.0842
2024-12-03,3,2,50,40,38,490.668,0.0481
2024-12-04,3,2,50,24,22,260.29,0.0968
2024-12-05,3,2,50,25,23,322.418,0.0992
2024-12-06,3,2,50,36,34,444.726,0.069
2024-12-07,3,2,45,24,21,323.211,0.1179
2024-12-08,3,2,45,23,21,327.196,0.1022
2024-12-09,3,2,50,24,22,267.49,0.076
2024-12-10,3,2,50,25,22,276.306,0.1147
2024-12-11,3,2,50,27,25,351.948,0.0795
2024-12-12,3,2,50,20,18,245.423,0.1067
2024-12-13,3,2,50,20,19,241.162,0.0608
2024-12-14,3,2,45,23,21,225.195,0.0746
2024-12-15,3,2,45,24,22,303.804,0.0862
2024-12-16,3,2,50,45,42,497.28,0.0655
2024-12-17,3,2,50,36,32,469.294,0.1195
2024-12-18,3,2,50,33,29,320.157,0.135
2024-12-19,3,2,50,24,22,223.939,0.0924
2024-12-20,3,2,50,29,27,264.577,0.0765
2024-12-21,3,2,45,25,22,373.91,0.1234
2024-12-22,3,2,45,28,27,302.856,0.0408
2024-12-23,3,2,50,27,25,243.909,0.0791
2024-12-24,3,2,50,38,35,391.461,0.0781
2024-12-25,3,2,50,26,23,307.852,0.0994
2024-12-26,3,2,50,26,24,277.205,0.0849
2024-12-27,3,2,50,24,21,344.8,0.1177
2024-12-28,3,2,45,29,26,338.654,0.1033
2024-12-29,3,2,45,25,23,312.337,0.0737
2024-12-30,3,2,50,34,32,419.038,0.0535
2024-12-31,3,2,50,23,21,245.273,0.0763
2025-01-01,3,2,50,26,23,335.714,0.1115
2025-01-02,3,2,50,21,19,212.99,0.0762
2025-01-03,3,2,50,32,29,409.215,0.0844
2025-01-04,3,2,45,25,23,256.954,0.0914
2025-01-05,3,2,45,33,29,397.932,0.1084
2025-01-06,3,2,50,31,29,315.184,0.0663
2025-01-07,3,2,50,27,25,277.798,0.0724
2025-01-08,3,2,50,32,29,492.238,0.0957
2025-01-09,3,2,50,29,26,265.516,0.1179
2025-01-10,3,2,50,19,17,189.434,0.079
2025-01-11,3,2,45,23,21,227.101,0.077
2025-01-12,3,2,45,26,24,273.827,0.0905
2025-01-13,3,2,50,36,34,571.523,0.0604
2025-01-14,3,2,50,30,27,301.279,0.0843
2025-01-15,3,2,50,13,12,150.762,0.0838
2025-01-16,3,2,50,29,27,311.391,0.0859
2025-01-17,3,2,50,32,29,471.619,0.108
2025-01-18,3,2,45,35,30,401.97,0.1422
2025-01-19,3,2,45,23,20,283.986,0.15
2025-01-20,3,2,50,43,38,371.526,0.108
2025-01-21,3,2,50,34,29,419.347,0.1366
2025-01-22,3,2,50,30,27,262.281,0.0989
2025-01-23,3,2,50,33,31,407.138,0.0471
2025-01-24,3,2,50,28,26,293.283,0.0672
2025-01-25,3,2,45,23,21,197.421,0.1082
2025-01-26,3,2,45,17,15,202.227,0.0977
2025-01-27,3,2,50,37,34,400.739,0.07
2025-01-28,3,2,50,41,36,407.558,0.1267
2025-01-29,3,2,50,42,36,460.424,0.1311
2025-01-30,3,2,50,30,27,346.911,0.0888
2025-01-31,3,2,50,23,21,270.624,0.0724
2025-02-01,3,2,45,28,25,315.817,0.1198
2025-02-02,3,2,45,31,27,387.82,0.1213
2025-02-03,3,2,50,36,32,348.864,0.1016
2025-02-04,3,2,50,37,35,424.207,0.0495
2025-02-05,3,2,50,23,21,228.564,0.0866
2025-02-06,3,2,50,22,21,258.353,0.0664
2025-02-07,3,2,50,29,26,326.695,0.0933
2025-02-08,3,2,45,31,28,497.49,0.1119
2025-02-09,3,2,45,25,23,321.669,0.0819
2025-02-10,3,2,50,31,29,320.317,0.0612
2025-02-11,3,2,50,31,28,312.291,0.0812
2025-02-12,3,2,50,39,37,405.162,0.0571
2025-02-13,3,2,50,30,28,374.75,0.0803
2025-02-14,3,2,50,30,26,334.249,0.1445
2025-02-15,3,2,45,33,29,359.678,0.1178
2025-02-16,3,2,45,35,32,413.781,0.0795
2025-02-17,3,2,50,33,30,412.707,0.0959
2025-02-18,3,2,50,33,30,373.603,0.079
2025-02-19,3,2,50,34,32,318.393,0.0664
2025-02-20,3,2,50,42,38,587.963,0.1029
2025-02-21,3,2,50,31,28,347.506,0.0883
2025-02-22,3,2,45,35,32,381.443,0.0943
2025-02-23,3,2,45,30,28,287.668,0.078
2025-02-24,3,2,50,32,29,350.916,0.0838
2025-02-25,3,2,50,38,35,458.337,0.0921
2025-02-26,3,2,50,38,35,363.631,0.073
2025-02-27,3,2,50,31,26,324.894,0.159
2025-02-28,3,2,50,34,31,446.182,0.0821
2025-03-01,3,2,45,27,25,249.916,0.0658
2025-03-02,3,2,45,26,23,264.055,0.1071
2025-03-03,3,2,50,46,43,555.211,0.0735
2025-03-04,3,2,50,29,26,274.877,0.1013
2025-03-05,3,2,50,32,30,315.207,0.0734
2025-03-06,3,2,50,21,19,265.694,0.0734
2025-03-07,3,2,50,27,24,325.833,0.097
2025-03-08,3,2,45,22,19,247.066,0.1389
2025-03-09,3,2,45,29,27,347.316,0.0647
2025-03-10,3,2,50,34,31,369.462,0.1001
2025-03-11,3,2,50,42,36,514.594,0.1457
2025-03-12,3,2,50,28,27,282.595,0.0454
2025-03-13,3,2,50,32,29,331.146,0.0842
2025-03-14,3,2,50,39,34,512.059,0.1277
2025-03-15,3,2,45,34,31,393.66,0.0959
2025-03-16,3,2,45,26,23,188.78,0.1311
2025-03-17,3,2,50,30,26,294.58,0.1332
2025-03-18,3,2,50,46,42,622.87,0.0944
2025-03-19,3,2,50,33,30,341.411,0.1047
2025-03-20,3,2,50,30,27,324.407,0.0855
2025-03-21,3,2,50,34,32,382.778,0.0453
2025-03-22,3,2,45,30,27,277.772,0.1084
2025-03-23,3,2,45,26,24,243.411,0.0869
2025-03-24,3,2,50,33,30,351.52,0.0806
2025-03-25,3,2,50,39,36,402.86,0.079
2025-03-26,3,2,50,48,45,633.375,0.058
2025-03-27,3,2,50,39,36,345.438,0.0828
2025-03-28,3,2,50,35,32,315.76,0.0785
2025-03-29,3,2,45,43,41,558.635,0.0478
2025-03-30,3,2,45,23,21,241.297,0.1009
2025-03-31,3,2,50,41,39,468.783,0.0425
2025-04-01,3,2,50,29,27,394.49,0.0643
2025-04-02,3,2,50,38,35,445.258,0.0748
2025-04-03,3,2,50,22,20,228.549,0.0959
2025-04-04,3,2,50,34,32,290.752,0.0573
2025-04-05,3,2,45,28,25,326.871,0.0964
2025-04-06,3,2,45,29,26,332.132,0.0994
2025-04-07,3,2,50,37,34,352.211,0.087
2025-04-08,3,2,50,32,30,340.51,0.0625
2025-04-09,3,2,50,40,36,482.382,0.105
2025-04-10,3,2,50,45,41,445.688,0.0992
2025-04-11,3,2,50,42,38,528.437,0.0847
2025-04-12,3,2,45,30,27,347.522,0.0877
2025-04-13,3,2,45,31,28,360.363,0.086
2025-04-14,3,2,50,44,41,565.031,0.0672
2025-04-15,3,2,50,41,37,417.432,0.0971
2025-04-16,3,2,50,32,28,350.684,0.1117
2025-04-17,3,2,50,26,24,313.438,0.0758
2025-04-18,3,2,50,31,28,398.013,0.0953
2025-04-19,3,2,45,30,26,262.423,0.1274
2025-04-20,3,2,45,27,24,270.878,0.1029
2025-04-21,3,2,50,37,33,444.93,0.0958
2025-04-22,3,2,50,38,34,374.787,0.0933
2025-04-23,3,2,50,32,29,301.266,0.1091
2025-04-24,3,2,50,29,27,327.813,0.0691
2025-04-25,3,2,50,33,30,384.684,0.1005
2025-04-26,3,2,45,23,21,253.749,0.0817
2025-04-27,3,2,45,27,26,291.56,0.02
2025-04-28,3,2,50,36,31,412.019,0.1481
2025-04-29,3,2,50,30,28,403.132,0.0714
2025-04-30,3,2,50,34,32,378.596,0.0699
2025-05-01,3,2,50,34,31,476.212,0.0834
2025-05-02,3,2,50,36,33,388.388,0.0832
2025-05-03,3,2,45,26,24,290.115,0.0659
2025-05-04,3,2,45,32,29,434.107,0.1083
2025-05-05,3,2,50,37,34,406.741,0.0849
2025-05-06,3,2,50,40,36,493.879,0.0991
2025-05-07,3,2,50,35,33,480.95,0.0552
2025-05-08,3,2,50,38,34,472.412,0.1095
2025-05-09,3,2,50,23,21,244.536,0.0695
2025-05-10,3,2,45,38,35,386.47,0.0806
2025-05-11,3,2,45,22,20,247.624,0.0781
2025-05-12,3,2,50,54,48,690.18,0.1189
2025-05-13,3,2,50,41,37,434.76,0.0923
2025-05-14,3,2,50,34,32,383.691,0.048
2025-05-15,3,2,50,31,28,389.428,0.1078
2025-05-16,3,2,50,27,25,346.182,0.0612
2025-05-17,3,2,45,23,21,182.151,0.0708
2025-05-18,3,2,45,32,30,317.871,0.0628
2025-05-19,3,2,50,31,29,437.746,0.0798
2025-05-20,3,2,50,37,31,523.398,0.1501
2025-05-21,3,2,50,41,38,551.15,0.0701
2025-05-22,3,2,50,38,35,428.801,0.0664
2025-05-23,3,2,50,38,35,371.79,0.0837
2025-05-24,3,2,45,32,31,303.676,0.0197
2025-05-25,3,2,45,25,22,295.985,0.1036
2025-05-26,3,2,50,35,32,439.186,0.092
2025-05-27,3,2,50,31,28,337.346,0.0972
2025-05-28,3,2,50,32,30,393.16,0.0569
2025-05-29,3,2,50,30,27,360.406,0.1096
2025-05-30,3,2,50,20,18,245.481,0.0998
2025-05-31,3,2,45,34,30,379.845,0.1295
2025-06-01,3,2,45,30,27,355.701,0.1079
2025-06-02,3,2,50,34,30,490.378,0.1268
2025-06-03,3,2,50,30,28,362.761,0.0779
2025-06-04,3,2,50,30,27,312.797,0.0941
2025-06-05,3,2,50,29,25,313.902,0.1371
2025-06-06,3,2,50,35,33,393.076,0.0665
2025-06-07,3,2,45,33,29,375.156,0.1157
2025-06-08,3,2,45,29,27,297.932,0.0666
2025-06-09,3,2,50,27,25,270.571,0.0634
2025-06-10,3,2,50,38,36,514.166,0.0575
2025-06-11,3,2,50,22,20,204.898,0.097
2025-06-12,3,2,50,25,23,315.708,0.0891
2025-06-13,3,2,50,27,25,285.167,0.0848
2025-06-14,3,2,45,26,23,341.248,0.1048
2025-06-15,3,2,45,36,33,475.461,0.0748
2025-06-16,3,2,50,31,29,427.602,0.08
2025-06-17,3,2,50,30,27,363.088,0.0912
2025-06-18,3,2,50,44,41,536.836,0.0745
2025-06-19,3,2,50,34,32,370.723,0.0685
2025-06-20,3,2,50,25,22,283.158,0.109
2025-06-21,3,2,45,29,26,355.912,0.096
2025-06-22,3,2,45,16,14,183.085,0.1006
2025-06-23,3,2,50,30,26,395.176,0.1475
2024-01-01,3,3,50,29,27,436.745,0.0722
2024-01-02,3,3,50,34,30,457.99,0.1057
2024-01-03,3,3,50,28,26,376.142,0.0587
2024-01-04,3,3,50,25,23,266.423,0.0858
2024-01-05,3,3,50,31,28,484.437,0.0917
2024-01-06,3,3,45,34,32,483.453,0.0476
2024-01-07,3,3,45,26,24,333.696,0.0898
2024-01-08,3,3,50,42,38,494.173,0.0902
2024-01-09,3,3,50,38,34,479.418,0.0986
2024-01-10,3,3,50,40,38,578.934,0.061
2024-01-11,3,3,50,23,21,276.191,0.0846
2024-01-12,3,3,50,33,30,463.307,0.0793
2024-01-13,3,3,45,33,30,529.265,0.0821
2024-01-14,3,3,45,26,23,318.106,0.0981
2024-01-15,3,3,50,42,39,532.616,0.072
2024-01-16,3,3,50,49,47,531.967,0.0357
2024-01-17,3,3,50,28,25,346.998,0.091
2024-01-18,3,3,50,27,25,311.818,0.0899
2024-01-19,3,3,50,32,29,382.525,0.0988
2024-01-20,3,3,45,31,27,273.778,0.1404
2024-01-21,3,3,45,25,23,279.223,0.0977
2024-01-22,3,3,50,25,23,281.859,0.0899
2024-01-23,3,3,50,36,33,501.941,0.0831
2024-01-24,3,3,50,24,22,366.3,0.0663
2024-01-25,3,3,50,18,16,259.882,0.1148
2024-01-26,3,3,50,37,34,443.182,0.0769
2024-01-27,3,3,45,27,24,449.104,0.1009
2024-01-28,3,3,45,38,35,562.885,0.0897
2024-01-29,3,3,50,44,41,552.124,0.0723
2024-01-30,3,3,50,38,35,454.52,0.0784
2024-01-31,3,3,50,29,27,325.276,0.0795
2024-02-01,3,3,50,30,27,403.813,0.0966
2024-02-02,3,3,50,33,30,382.737,0.0813
2024-02-03,3,3,45,35,31,429.416,0.127
2024-02-04,3,3,45,35,33,425.619,0.0486
2024-02-05,3,3,50,39,35,435.051,0.1022
2024-02-06,3,3,50,47,44,739.426,0.0635
2024-02-07,3,3,50,25,23,321.68,0.0858
2024-02-08,3,3,50,36,34,437.494,0.0617
2024-02-09,3,3,50,34,31,533.953,0.0952
2024-02-10,3,3,45,42,37,528.059,0.1254
2024-02-11,3,3,45,24,21,300.302,0.1049
2024-02-12,3,3,50,43,38,542.714,0.1078
2024-02-13,3,3,50,35,30,540.792,0.1468
2024-02-14,3,3,50,29,25,395.536,0.137
2024-02-15,3,3,50,25,22,309.606,0.1076
2024-02-16,3,3,50,37,33,510.849,0.1093
2024-02-17,3,3,45,29,27,332.245,0.0763
2024-02-18,3,3,45,18,16,206.701,0.1123
2024-02-19,3,3,50,29,27,411.015,0.0782
2024-02-20,3,3,50,34,32,390.4,0.0652
2024-02-21,3,3,50,24,22,287.89,0.0901
2024-02-22,3,3,50,35,31,428.335,0.1263
2024-02-23,3,3,50,30,29,462.077,0.0468
2024-02-24,3,3,45,35,31,438.786,0.1204
2024-02-25,3,3,45,26,24,372.635,0.0862
2024-02-26,3,3,50,38,36,505.297,0.0582
2024-02-27,3,3,50,36,33,519.711,0.0909
2024-02-28,3,3,50,31,28,365.422,0.1054
2024-02-29,3,3,50,30,26,437.717,0.1365
2024-03-01,3,3,50,33,29,509.244,0.1318
2024-03-02,3,3,45,22,19,264.86,0.1145
2024-03-03,3,3,45,36,31,477.682,0.1283
2024-03-04,3,3,50,45,41,542.116,0.0875
2024-03-05,3,3,50,37,35,476.33,0.0665
2024-03-06,3,3,50,31,29,399.644,0.0658
2024-03-07,3,3,50,31,28,392.244,0.1087
2024-03-08,3,3,50,38,36,491.38,0.053
2024-03-09,3,3,45,39,35,504.956,0.101
2024-03-10,3,3,45,36,33,543.72,0.0757
2024-03-11,3,3,50,35,33,439.666,0.0586
2024-03-12,3,3,50,44,39,673.75,0.1046
2024-03-13,3,3,50,34,31,424.771,0.0841
2024-03-14,3,3,50,43,39,434.111,0.0893
2024-03-15,3,3,50,35,32,543.347,0.0723
2024-03-16,3,3,45,41,38,483.134,0.0725
2024-03-17,3,3,45,35,32,469.464,0.0913
2024-03-18,3,3,50,46,42,579.935,0.0922
2024-03-19,3,3,50,39,35,557.907,0.092
2024-03-20,3,3,50,31,30,451.491,0.0479
2024-03-21,3,3,50,28,25,336.696,0.1123
2024-03-22,3,3,50,24,22,300.257,0.0659
2024-03-23,3,3,45,42,39,624.799,0.0596
2024-03-24,3,3,45,29,27,327.115,0.0676
2024-03-25,3,3,50,30,28,451.909,0.0566
2024-03-26,3,3,50,36,34,451.35,0.0566
2024-03-27,3,3,50,23,21,297.121,0.0949
2024-03-28,3,3,50,36,34,408.444,0.0681
2024-03-29,3,3,50,33,30,408.356,0.085
2024-03-30,3,3,45,26,24,429.19,0.0671
2024-03-31,3,3,45,22,21,282.405,0.0576
2024-04-01,3,3,50,41,38,555.416,0.0736
2024-04-02,3,3,50,22,19,284.411,0.1392
2024-04-03,3,3,50,14,13,190.85,0.1046
2024-04-04,3,3,50,42,41,407.484,0.0235
2024-04-05,3,3,50,40,37,564.527,0.0682
2024-04-06,3,3,45,39,36,569.441,0.0854
2024-04-07,3,3,45,40,37,445.591,0.0763
2024-04-08,3,3,50,34,31,442.257,0.0793
2024-04-09,3,3,50,40,37,502.1,0.0827
2024-04-10,3,3,50,29,27,424.401,0.065
2024-04-11,3,3,50,28,25,332.15,0.1071
2024-04-12,3,3,50,39,35,468.507,0.0898
2024-04-13,3,3,45,38,34,366.526,0.1098
2024-04-14,3,3,45,30,28,518.674,0.0765
2024-04-15,3,3,50,30,27,376.015,0.0897
2024-04-16,3,3,50,30,27,428.719,0.101
2024-04-17,3,3,50,34,32,343.391,0.0627
2024-04-18,3,3,50,28,27,338.239,0.0529
2024-04-19,3,3,50,34,30,466.009,0.132
2024-04-20,3,3,45,27,25,371.295,0.0924
2024-04-21,3,3,45,35,30,453.43,0.1347
2024-04-22,3,3,50,28,26,390.315,0.0851
2024-04-23,3,3,50,37,33,580.532,0.1131
2024-04-24,3,3,50,29,25,417.17,0.1208
2024-04-25,3,3,50,34,30,480.152,0.1039
2024-04-26,3,3,50,22,20,258.323,0.0777
2024-04-27,3,3,45,31,28,438.806,0.0971
2024-04-28,3,3,45,39,34,526.086,0.1312
2024-04-29,3,3,50,35,31,479.603,0.1264
2024-04-30,3,3,50,50,45,672.168,0.0986
2024-05-01,3,3,50,38,34,495.767,0.0977
2024-05-02,3,3,50,34,32,427.639,0.0591
2024-05-03,3,3,50,40,35,437.709,0.1232
2024-05-04,3,3,45,38,35,505.076,0.0879
2024-05-05,3,3,45,29,27,403.489,0.0568
2024-05-06,3,3,50,28,25,417.59,0.0918
2024-05-07,3,3,50,35,33,458.631,0.0548
2024-05-08,3,3,50,26,24,320.033,0.0842
2024-05-09,3,3,50,31,29,346.583,0.0777
